"id","name","lastname","document","number","qualification","creditLine","cardExpiration","cardNumber","cardBrand","cardType","disbursementAmount","disbursementDate","currency","interestRate","hasInsurance","status","product","policyNumber","paymentAmount","paymentFrequency","paymentCurrency","store","province"
"c13cc096-91df-409b-b3ec-0a49198ebb31","Harlin","Broxholme","CE","63169462","INVESTIGADO","34647823","81122238","5048370939332029","69373330","68536304","$22503.44","17/10/2021","USD","0.14","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2029","$99.99","QUINCENAL","PEN","MEDIFAST INC","PUNO"
"f3ea7998-c3ad-4f9e-bb2e-843782df4cbd","Klement","Stuther","DNI","56230370","INVESTIGADO","73185858","48741457","5048376305791441","42879099","36514413","$20154.61","06/03/2022","USD","0.18","false","true","SEGURO_TARJETAS_360","9395","$410.15","PAGO_UNICO","USD","First Trust Brazil AlphaDEX Fund","UCAYALI"
"db4b9724-882c-4c1c-a858-48c9a5abc832","Ree","Petrashkov","DNI","17851551","APROBADO","21500972","30643070","5048372001170865","57245971","47514629","$30526.64","26/12/2021","USD","0.55","false","true","PROTECCION_TARJETA_IBK","2692","$575.17","MENSUAL","USD","PCSB Financial Corporation","AYACUCHO"
"e00fe982-a238-47c1-94c0-eea259f2fa69","Idelle","Bottlestone","CE","27972390","APROBADO","48443513","93387521","5048377858850998","41735211","13114241","$33496.18","11/06/2022","PEN","0.8","true","true","PROTECCION_TARJETA_IBK","5184","$93.35","TRIMESTRAL","PEN","Gentherm Inc","ICA"
"5094944a-8915-4259-a7ac-77362ffa5421","Thalia","Pitney","DNI","19108103","RECHAZADO","89006977","62343751","5108758472058281","32863231","69319852","$20437.71","07/08/2021","PEN","0.63","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8669","$201.29","MENSUAL","USD","Liberty Interactive Corporation","IQUITOS"
"f9d33ead-d886-4238-aa1e-677525298781","Joey","Ortsmann","DNI","72359648","INVESTIGADO","12336876","21034632","5108750293278107","36534004","83307391","$57833.24","10/07/2021","PEN","0.71","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6111","$858.11","PAGO_UNICO","USD","CPFL Energia S.A.","ICA"
"4fd8cae8-f4da-4520-8ab2-3e3ebfdb5c48","Bonnibelle","Lenihan","DNI","32744450","APROBADO","17360842","27881239","5048376201656565","38543394","95616093","$87630.83","14/09/2021","USD","0.8","true","true","SEGURO_TARJETAS_360","1466","$10.32","ANUAL","PEN","Texas Capital Bancshares, Inc.","UCAYALI"
"39a6c5fd-7169-4882-a6c6-901cf9818ad4","Illa","Fuge","CE","10376311","RECHAZADO","21930323","99884361","5048375982639998","71680445","14020870","$80750.04","28/05/2020","USD","0.52","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","9491","$345.60","MENSUAL","USD","Michael Kors Holdings Limited","PUNO"
"1900a251-5f7a-481d-ada8-16318a4a6692","Harmonie","Damper","DNI","94922914","APROBADO","92829289","95185414","5108752097997049","40688553","12807577","$3320.50","14/10/2020","PEN","0.42","false","true","PROTECCION_TARJETA_IBK","3968","$65.27","ANUAL","USD","Ita? CorpBanca","AREQUIPA"
"2612c381-2332-4262-a645-7acc2d9838f4","Enos","Nurdin","CE","69588606","APROBADO","30566321","51680661","5108759273613167","61215118","23179166","$16438.36","09/11/2021","PEN","0.76","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3949","$737.83","ANUAL","PEN","General Electric Capital Corporation","IQUITOS"
"bf3cb990-fc58-4251-bdf9-3039198dab48","Kellina","Alaway","DNI","68607146","APROBADO","66759663","55073687","5108757031791879","75423526","59679885","$12190.31","29/12/2022","USD","0.17","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4345","$543.59","PAGO_UNICO","PEN","BlackRock Municipal Income Investment Trust","CUZCO"
"51b08f59-6246-43eb-9c08-55d0d70210e4","Valdemar","Maes","CE","79375273","INVESTIGADO","96031332","85549749","5048375388099094","33641158","91662858","$97990.10","17/06/2020","PEN","0.29","false","true","PROTECCION_TARJETA_IBK","7626","$493.02","PAGO_UNICO","USD","Texas Capital Bancshares, Inc.","LIMA"
"3074c7f3-2b87-4e29-b3b0-de617aaaef1e","Andre","Ellis","DNI","55619409","APROBADO","98073053","28508949","5108754606906487","16138353","60418699","$24189.46","27/12/2020","USD","0.73","false","false","PROTECCION_TARJETA_IBK","6937","$785.73","PAGO_UNICO","USD","Pangaea Logistics Solutions Ltd.","TUMBES"
"a55ddde2-0ae3-4459-bf3b-9397d6758961","Demetria","Cresswell","CE","78498487","INVESTIGADO","54079262","66995866","5048378354229729","12977197","61084155","$2048.54","18/04/2022","USD","0.14","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2685","$710.88","MENSUAL","PEN","Almost Family Inc","AREQUIPA"
"de324ac2-e84f-475f-910e-76c527774751","Justen","Baldi","DNI","33307880","RECHAZADO","49974675","21458287","5108756175873758","92266644","88685315","$73479.82","26/12/2022","USD","0.37","true","true","PROTECCION_TARJETA_IBK","6255","$959.06","PAGO_UNICO","PEN","The Medicines Company","AYACUCHO"
"7feabc4f-2d10-4d0b-bd01-270c754fbec2","Elbertine","Clara","DNI","42449188","RECHAZADO","43255476","68949653","5048370256664459","39965654","72134623","$2091.98","04/04/2022","USD","0.8","true","true","PROTECCION_TARJETA_IBK","1429","$709.89","TRIMESTRAL","USD","Invacare Corporation","PUNO"
"acc996b5-5dc5-4e64-a81a-3d70db7b4d90","Bastien","McGraw","CE","32688034","APROBADO","78104336","50207467","5048374157434558","65733568","39834413","$83557.60","16/07/2020","USD","0.77","false","true","PROTECCION_TARJETA_IBK","8199","$508.11","ANUAL","PEN","IZEA Inc.","PIURA"
"9c3eac19-b6b7-4da4-9f31-7ef912ec6c71","Dareen","Scase","DNI","29221345","RECHAZADO","92993283","94603719","5108757611595963","54662269","19107937","$38761.36","01/01/2020","PEN","0.3","true","true","SEGURO_TARJETAS_360","3143","$119.84","ANUAL","USD","Waterstone Financial, Inc.","PUNO"
"039149c5-ca24-42b1-8517-688a0806e95d","Alick","Winslow","DNI","65047410","INVESTIGADO","81750911","38688710","5108752281800975","56547408","65412086","$54383.73","12/06/2020","PEN","0.48","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","1430","$314.07","TRIMESTRAL","USD","Intra-Cellular Therapies Inc.","PIURA"
"2dcae07e-e5bd-4adf-83b5-47e14cb3e9a8","Jude","Jennions","DNI","76875993","INVESTIGADO","46757840","61232193","5048372513509378","13391251","35095355","$78965.42","14/08/2020","USD","0.67","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3798","$872.55","PAGO_UNICO","PEN","Sirius XM Holdings Inc.","ICA"
"cd8415ca-5863-4ebe-9df9-b81fa2d213d0","Bruis","Jacques","DNI","56715961","APROBADO","48609757","12640259","5048372385118639","99954543","62956509","$19551.81","24/12/2020","USD","0.31","true","true","PROTECCION_TARJETA_IBK","4044","$149.08","SEMANAL","USD","Tanger Factory Outlet Centers, Inc.","UCAYALI"
"e1dc3287-c68e-4147-a8b3-61dface8ea03","Henryetta","Alderwick","DNI","76557966","APROBADO","34898694","73075100","5048371133277184","34036165","94119314","$33186.65","10/07/2023","PEN","0.68","true","false","SEGURO_TARJETAS_360","2595","$55.61","QUINCENAL","PEN","PhotoMedex, Inc.","AYACUCHO"
"13b49578-567d-4e0a-9f95-b16a28be9dab","Ermanno","Whayman","CE","43641818","INVESTIGADO","58450372","39325645","5108757401467621","50524105","51717770","$53419.15","19/04/2022","PEN","0.4","true","true","SEGURO_TARJETAS_360","6061","$377.46","QUINCENAL","USD","Gabelli Equity Trust, Inc. (The)","PIURA"
"9b5408c0-8cb0-4955-b619-77ac0f8fc8f2","Val","Solano","DNI","79716841","APROBADO","37735400","48739767","5048379080172415","10237025","43041167","$62762.09","26/03/2020","USD","0.2","true","false","PROTECCION_TARJETA_IBK","2089","$408.42","QUINCENAL","USD","KeyCorp","TUMBES"
"9c8fcc54-8cbc-41c5-95ee-98a83e4d2fc6","Melania","Hryniewicki","DNI","37151131","RECHAZADO","88336478","20401755","5108753109694186","82711220","56138593","$36284.19","27/07/2022","PEN","0.4","true","true","SEGURO_TARJETAS_360","5610","$49.11","SEMANAL","PEN","The Charles Schwab Corporation","TUMBES"
"9fa1508f-0b6f-4e27-a646-a4c682148e2b","Cesya","Davidow","DNI","70342805","APROBADO","30501083","54940823","5048375928685329","18926786","17326396","$50213.26","21/10/2022","USD","0.64","true","false","SEGURO_TARJETAS_360","1399","$807.14","TRIMESTRAL","USD","Harley-Davidson, Inc.","IQUITOS"
"f2864b1d-05d7-4faf-a428-5c831ae13629","Saunderson","Wheater","DNI","21913321","RECHAZADO","42814613","58324986","5108752252995911","96127096","97125779","$26033.24","18/09/2020","USD","0.82","false","false","SEGURO_TARJETAS_360","3042","$624.83","SEMANAL","PEN","RadNet, Inc.","AYACUCHO"
"bbda64b6-7820-40d6-816c-71911be4e0c2","Elmira","Izhakov","DNI","66140167","INVESTIGADO","36439568","42618480","5048371381183811","14176820","92472570","$68123.14","04/01/2022","USD","0.31","true","false","SEGURO_TARJETAS_360","6934","$309.11","SEMANAL","PEN","Ellington Residential Mortgage REIT","PIURA"
"a46f19c6-7cf5-435d-a707-79ee54a82ffb","Sergei","Capel","CE","57119184","RECHAZADO","93444512","96079446","5108753735237756","90478950","66571013","$48843.35","14/05/2022","PEN","0.37","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3410","$505.14","PAGO_UNICO","USD","Prudential Public Limited Company","IQUITOS"
"f1b31f60-d6a7-4fd2-b9b7-c5c3b61a264f","Lucien","Manz","DNI","24742303","INVESTIGADO","70325796","11387832","5108756410203316","65340300","16417814","$22818.07","26/11/2021","PEN","0.56","true","true","SEGURO_TARJETAS_360","5183","$805.54","QUINCENAL","PEN","U.S. Energy Corp.","IQUITOS"
"7a38fcdf-a744-4428-97b4-af7cf075696b","Judye","Humphrys","CE","22964278","RECHAZADO","82626411","15244808","5108756172632348","74346859","72617693","$58256.59","13/08/2021","PEN","0.82","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4682","$62.18","SEMANAL","PEN","WebMD Health Corp","PIURA"
"e4a719a1-55a7-47b0-a2d9-2f98e4393948","Latisha","Djakovic","CE","91974370","APROBADO","72098950","56255005","5048370356214999","27885940","33442843","$35215.24","20/03/2022","PEN","0.78","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4253","$318.38","ANUAL","USD","Mesa Laboratories, Inc.","LIMA"
"15550561-43ff-4987-902d-8a69a4f135f5","Sher","Legging","DNI","27884999","RECHAZADO","75204898","64216003","5108756539896313","33841140","80665081","$41629.61","25/05/2021","PEN","0.8","false","false","PROTECCION_TARJETA_IBK","7979","$338.57","TRIMESTRAL","PEN","Xunlei Limited","PIURA"
"010bee43-7856-4ae0-9927-0c198ca3b804","Ximenes","Reggler","DNI","68642006","RECHAZADO","95576578","12786970","5048374526791308","57600570","22542815","$94420.51","16/03/2022","PEN","0.57","false","true","PROTECCION_TARJETA_IBK","2423","$535.01","MENSUAL","USD","Tsakos Energy Navigation Ltd","PUNO"
"5315f4ee-63dd-42c5-90db-ac9981b7270d","Alma","Tytcomb","DNI","66111723","APROBADO","17882617","75096272","5108754240211831","91829291","40624795","$40047.93","24/06/2023","PEN","0.15","true","true","SEGURO_TARJETAS_360","5422","$584.15","TRIMESTRAL","PEN","Education Realty Trust Inc.","PIURA"
"0845460e-8f7d-4e75-8c8a-9d3c258dd134","Sarina","Likely","DNI","69105610","RECHAZADO","74236163","43350961","5048371392000970","62110062","53987036","$52768.44","02/07/2023","USD","0.84","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4087","$911.33","ANUAL","USD","Lantheus Holdings, Inc.","TUMBES"
"715bb5b3-644d-4c9f-bf7a-095d160d296f","Anni","Arnopp","CE","95938379","RECHAZADO","10591508","48902374","5048370785186149","79510807","36746383","$7342.31","03/08/2020","USD","0.48","false","true","PROTECCION_TARJETA_IBK","8293","$60.05","PAGO_UNICO","USD","First Trust NASDAQ Clean Edge Green Energy Index Fund","TUMBES"
"74941d63-09ae-4ded-b7bd-cc622817ff37","Delphine","Mitford","DNI","33427151","INVESTIGADO","79780667","60004854","5108759908753883","40422568","19315942","$45493.32","06/10/2020","USD","0.38","true","true","SEGURO_TARJETAS_360","6849","$669.32","ANUAL","PEN","Diageo plc","AYACUCHO"
"82cf15f1-4126-4073-83c2-4bf0f0b95827","Eustacia","MacSkeaghan","DNI","36863110","INVESTIGADO","62703596","14916201","5048375398054402","70166592","37990355","$66002.75","07/02/2023","PEN","0.53","false","false","PROTECCION_TARJETA_IBK","5190","$28.22","MENSUAL","USD","Vantage Energy Acquisition Corp.","IQUITOS"
"40e95872-7a15-4ead-85ac-171a0b45b266","Nathalie","Meo","CE","99133224","APROBADO","55167301","78376544","5108759623513745","44494405","43629081","$36315.55","24/02/2022","PEN","0.77","false","true","SEGURO_TARJETAS_360","8801","$326.87","SEMANAL","USD","Euro Tech Holdings Company Limited","PIURA"
"9767bbca-6ec9-4bfd-9588-5ff1f7ac28a5","Ernestine","Cleatherow","CE","63499463","INVESTIGADO","18779423","33928817","5048373960152639","84635851","13596932","$26915.43","10/09/2021","PEN","0.18","true","true","PROTECCION_TARJETA_IBK","2059","$621.43","ANUAL","PEN","Norwood Financial Corp.","PUNO"
"f807c235-90f2-46da-9d2b-6b33f299fee1","Skippy","Roantree","DNI","74545654","RECHAZADO","25345823","29392622","5048370914254610","89996028","12096180","$32729.64","23/02/2021","USD","0.56","false","true","PROTECCION_TARJETA_IBK","1475","$330.83","PAGO_UNICO","PEN","NN, Inc.","UCAYALI"
"5e855527-34ed-49fb-9dde-81319df2a7f7","Angelina","Poulsom","DNI","11327157","APROBADO","60163759","35762462","5108753173477823","98444892","19166545","$52007.06","21/06/2022","USD","0.27","false","true","SEGURO_TARJETAS_360","2024","$622.08","PAGO_UNICO","USD","Cencosud S.A.","PUNO"
"de25ab14-f990-471d-8ecd-79422b2ae0b3","Alexine","Bassil","DNI","31692894","INVESTIGADO","86730726","90105142","5048375226278512","10063355","27338199","$7860.82","16/09/2020","PEN","0.44","false","true","PROTECCION_TARJETA_IBK","2567","$489.61","MENSUAL","USD","QIWI plc","ICA"
"b0f85dc0-3365-457a-8216-66dfde83a671","Flori","Wallman","CE","70318609","RECHAZADO","72659391","84359781","5048375330034157","10284539","78217845","$93817.14","11/07/2022","USD","0.84","false","false","PROTECCION_TARJETA_IBK","2624","$247.26","SEMANAL","PEN","Berkshire Hills Bancorp, Inc.","CUZCO"
"b29f539c-7983-4382-aeb8-ebf592abfc93","Dyan","Dinzey","CE","76268623","RECHAZADO","77875723","88852330","5108756565969182","67120234","41325931","$41348.88","07/02/2022","USD","0.69","true","false","PROTECCION_TARJETA_IBK","9977","$951.46","PAGO_UNICO","USD","Emergent Biosolutions, Inc.","CUZCO"
"ef8149fb-26ad-48f7-9ba3-b795b4744724","Claretta","Rymmer","CE","63918495","APROBADO","15098352","20280739","5108757556715592","69016480","40568416","$32744.86","17/05/2020","USD","0.59","true","true","SEGURO_TARJETAS_360","8688","$916.19","ANUAL","USD","SunTrust Banks, Inc.","AREQUIPA"
"624c9dcf-f296-4cf2-88cf-57d17b9f2539","Charity","Shiell","CE","85655218","APROBADO","65841828","17157545","5048373403080249","57967297","94326374","$95116.81","09/05/2020","PEN","0.45","false","false","SEGURO_TARJETAS_360","8747","$259.42","PAGO_UNICO","USD","Entergy New Orleans, Inc.","IQUITOS"
"6744e605-3071-42e4-b563-85e68b0357b3","Katherine","Bucktharp","CE","81859635","INVESTIGADO","23431264","34975693","5048377546934899","18188434","73592603","$61286.65","18/10/2021","USD","0.35","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6088","$978.88","ANUAL","PEN","Rayonier Inc.","UCAYALI"
"bf41396a-153e-461d-b947-5c54ae3ee974","Reena","Lohan","DNI","67449198","RECHAZADO","71262166","86775427","5048373679828198","98747210","11850491","$60224.50","05/03/2021","PEN","0.36","true","false","PROTECCION_TARJETA_IBK","7836","$947.83","QUINCENAL","USD","Cousins Properties Incorporated","AREQUIPA"
"b472b668-97ef-4a4f-a972-983f782bd38d","Thia","Murison","DNI","80010340","APROBADO","98378836","42661837","5048379311031554","57086724","41292379","$87205.84","23/01/2020","PEN","0.44","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3030","$832.83","ANUAL","PEN","Equity Bancshares, Inc.","ICA"
"9b13465a-d4a8-40a6-91df-41cb34deded9","Ivory","Huffadine","DNI","54049359","INVESTIGADO","96571562","62977022","5108751154044117","77325280","57701056","$19674.53","26/03/2021","USD","0.49","true","true","SEGURO_TARJETAS_360","1339","$403.31","TRIMESTRAL","PEN","ServiceSource International, Inc.","PUNO"
"9146e999-fac6-4a29-b983-281b0a93716b","Jo","Justun","DNI","45733918","INVESTIGADO","18057919","10679921","5048375446380130","41021391","27105986","$35911.91","15/10/2020","PEN","0.79","true","false","PROTECCION_TARJETA_IBK","2589","$253.43","ANUAL","PEN","MediciNova, Inc.","ICA"
"dee52cb3-ea67-4f98-ba55-07aa7999152c","Dehlia","Ziemens","DNI","80395441","INVESTIGADO","81041850","76988348","5108751501921751","11251703","82235592","$20599.91","02/06/2022","PEN","0.26","false","false","PROTECCION_TARJETA_IBK","5197","$887.13","QUINCENAL","PEN","Xerium Technologies, Inc.","AREQUIPA"
"277dcfc0-3989-40e9-918d-f29548dff81c","Marietta","Bartell","DNI","41988719","INVESTIGADO","28561699","40768457","5048374779266909","12276159","67061018","$55090.81","30/09/2021","PEN","0.63","true","true","PROTECCION_TARJETA_IBK","2254","$387.70","PAGO_UNICO","PEN","Onconova Therapeutics, Inc.","CUZCO"
"6f740652-b5d3-4507-b2df-467ee16fe694","Kevin","D'Hooge","DNI","42968838","RECHAZADO","10803884","54320988","5108757110743478","51156379","92814378","$61782.01","31/01/2023","USD","0.81","false","true","SEGURO_TARJETAS_360","5984","$202.13","SEMANAL","USD","UBS AG","AREQUIPA"
"d079eabe-cf47-46c6-9397-8cb0fa7f0ce8","Velvet","Ivel","CE","14469002","INVESTIGADO","33529439","65442741","5048377230719721","94978389","56658297","$67629.39","11/01/2020","PEN","0.55","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2215","$670.28","SEMANAL","USD","West Corporation","IQUITOS"
"d0c3e9fd-866a-4dcf-9c87-0d9040f8ac7b","Ahmad","Agus","CE","32940371","RECHAZADO","18898598","14574444","5048375821083325","12768247","38636118","$95772.62","13/09/2022","PEN","0.37","true","false","PROTECCION_TARJETA_IBK","2436","$608.15","PAGO_UNICO","USD","Duff & Phelps Global Utility Income Fund Inc.","CUZCO"
"70d0ac2c-5ca9-4d65-95e2-893e920bc76c","Louisa","Gerb","DNI","10128109","APROBADO","93610768","93937829","5108755398961705","17615460","68684604","$92827.72","22/06/2020","PEN","0.64","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","1182","$887.30","PAGO_UNICO","PEN","Aramark","UCAYALI"
"1c75cfa3-68e5-4487-a37b-1c46fceadf9d","Hannis","Gargett","DNI","57236413","RECHAZADO","61856107","44119046","5108752781005125","69369154","95393504","$82434.98","11/12/2021","PEN","0.84","true","false","SEGURO_TARJETAS_360","5039","$86.44","QUINCENAL","PEN","Randgold Resources Limited","AREQUIPA"
"1cd282a5-ea07-4f57-a1f9-910268d9b39f","Yorgos","McGarrie","DNI","98220244","APROBADO","10458710","70435667","5048373156360699","14944863","84822573","$60985.18","14/09/2021","USD","0.73","false","false","SEGURO_TARJETAS_360","5631","$501.64","TRIMESTRAL","USD","Colliers International Group Inc. ","CUZCO"
"49f5054f-9996-4086-a0a5-14551ca50123","Kris","Geddes","CE","37236024","RECHAZADO","75248729","69081067","5048371297614149","30610318","17464501","$54450.65","06/03/2020","USD","0.7","true","false","PROTECCION_TARJETA_IBK","6974","$618.03","QUINCENAL","PEN","MakeMyTrip Limited","CUZCO"
"03756c43-dab5-45c2-89d4-f1a2c080a9db","Hanan","Costerd","CE","50123903","INVESTIGADO","59836400","49959593","5108755516773222","81958363","21224316","$15305.92","19/04/2021","USD","0.14","false","false","PROTECCION_TARJETA_IBK","7145","$871.93","TRIMESTRAL","USD","SodaStream International Ltd.","PUNO"
"88d82f5b-c228-4985-8c19-dbec73cdba64","Keelia","Hughill","CE","22455653","RECHAZADO","54802266","21985599","5048370356167924","18130583","68934176","$78190.48","15/02/2020","PEN","0.34","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3907","$561.23","PAGO_UNICO","PEN","Seaspan Corporation","CUZCO"
"996a94e2-a6d7-4080-bfe6-5d24a0f3a215","Jarrid","Bernardino","DNI","49692033","INVESTIGADO","18142263","78105171","5108751381388311","29890794","87765667","$12777.28","06/09/2020","USD","0.18","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","9876","$351.56","SEMANAL","PEN","BlackRock Municipal Income Investment Trust","TUMBES"
